Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Ferien
2016-02-13,3,100.464402718773,NA,6,2,8,20,NA,NA
2016-02-14,3,131.727380612779,NA,8,2.875,20,61,NA,NA
2016-02-15,3,108.081387650254,NA,8,0.75,14,NA,NA,NA
2016-02-16,3,99.6986074709854,NA,0,2.125,5,NA,NA,NA
2016-02-17,3,84.1453099145737,NA,1,1.75,10,0,NA,NA
2016-02-18,3,101.652557123811,NA,5,1.875,6,10,NA,NA
2016-02-19,3,92.6908944831849,NA,7,3.25,6,61,NA,NA
2016-02-20,3,91.426660400694,NA,7,6,12,61,NA,NA
2016-02-21,3,121.873805988119,NA,7,6.875,12,61,NA,NA
2016-02-22,3,72.3768680167102,NA,6,5.875,15,61,NA,NA
2016-02-23,3,107.661963735703,NA,4,6.125,17,61,NA,NA
2016-02-24,3,83.7317916112599,NA,3,4,15,61,NA,NA
2016-02-25,3,58.8933306111358,NA,6,3.5,10,53,NA,NA
2016-02-26,3,89.2970054722185,NA,6,3.625,8,NA,NA,NA
2016-02-27,3,112.734042896824,NA,4,1.5,5,45,NA,NA
2016-02-28,3,143.402789700727,NA,1,3.5,6,0,NA,NA
2016-02-29,3,85.4670939199535,NA,7,2.125,10,0,NA,NA
2016-03-01,3,71.0119127390675,NA,5,2.25,8,NA,NA,NA
2016-03-02,3,93.7217542076897,NA,7,5,16,63,NA,NA
2016-03-03,3,88.9616745803378,NA,7,4.75,5,21,NA,NA
2016-03-04,3,98.7464106170893,NA,2,3.875,9,10,NA,NA
2016-03-05,3,105.454582350578,NA,8,3.25,5,61,NA,NA
2016-03-06,3,125.253628707352,NA,7,4.5,11,10,NA,NA
2016-03-07,3,104.963466896837,NA,6,4.75,10,20,NA,NA
2016-03-08,3,73.2317211493194,NA,6,5,10,61,NA,NA
2016-03-09,3,112.702195949417,NA,0,6.75,9,5,NA,NA
2016-03-10,3,60.8341417156009,NA,8,4.375,11,10,NA,NA
2016-03-11,3,91.4520450012182,NA,8,3.5,11,NA,NA,NA
2016-03-12,3,123.879594747325,NA,8,2.75,7,0,NA,NA
2016-03-13,3,141.827571462778,NA,8,0.875,8,10,NA,NA
2016-03-14,3,106.168003108515,NA,8,5,8,10,NA,NA
2016-03-15,3,85.1205684450089,NA,5,5.75,12,61,NA,NA
2016-03-16,3,103.320840659689,NA,1,6.375,11,0,NA,NA
2016-03-17,3,102.115552422329,NA,0,9.25,12,0,NA,NA
2016-03-18,3,83.2732058217668,NA,8,5.375,9,21,NA,NA
2016-03-19,3,139.178861828601,NA,7,6,15,45,NA,NA
2016-03-20,3,184.166261199202,NA,6,8.625,15,61,NA,NA
2016-03-21,3,112.199506864566,NA,7,7.5,19,61,NA,NA
2016-03-22,3,106.189967034507,NA,7,8.125,13,61,NA,NA
2016-03-23,3,108.098676775929,NA,1,9.125,13,NA,NA,NA
2016-03-26,3,284.681250764875,NA,1,9.75,9,0,NA,Osterferien
2016-03-27,3,189.788106034315,NA,7,8.625,12,61,Ostersonntag,Osterferien
2016-03-28,3,222.678061175997,NA,6,11.625,18,61,Ostermontag,Osterferien
2016-03-29,3,102.221734637477,NA,6,10,13,21,NA,Osterferien
2016-03-30,3,117.881664269555,NA,5,8.5,15,61,NA,Osterferien
2016-03-31,3,126.127818313849,NA,4,9,13,21,NA,Osterferien
2016-04-01,3,111.815006377573,NA,0,9.125,7,NA,NA,Osterferien
2016-04-02,3,189.133194226414,NA,3,12.75,8,NA,NA,Osterferien
2016-04-03,3,166.207053633233,NA,7,15.5,5,21,NA,Osterferien
2016-04-04,3,128.292980884662,NA,6,17.375,6,21,NA,Osterferien
2016-04-05,3,99.5827121199856,NA,7,10,7,61,NA,Osterferien
2016-04-06,3,97.0822637355334,NA,6,11.125,12,61,NA,Osterferien
2016-04-07,3,107.132064321167,NA,6,8.625,13,21,NA,Osterferien
2016-04-08,3,120.523884707092,NA,6,9,9,63,NA,Osterferien
2016-04-09,3,109.938038337504,NA,4,10.125,11,0,NA,Osterferien
2016-04-10,3,129.352661247474,NA,7,10.875,13,NA,NA,NA
2016-04-11,3,108.061463379292,NA,1,10,15,5,NA,NA
2016-04-12,3,94.4609362964128,NA,6,8,9,61,NA,NA
2016-04-13,3,103.935299590913,NA,5,9.75,11,10,NA,NA
2016-04-14,3,91.246014388283,NA,6,10,8,0,NA,NA
2016-04-15,3,86.3777902545636,NA,7,10.625,8,61,NA,NA
2016-04-16,3,163.804926988699,NA,6,12.75,15,53,NA,NA
2016-04-17,3,151.966394520198,NA,4,9.875,19,21,NA,NA
2016-04-18,3,80.6868758615905,NA,7,9.625,16,21,NA,NA
2016-04-19,3,97.9279177062117,NA,5,9.5,23,21,NA,NA
2016-04-20,3,69.0284229573483,NA,2,10.5,17,NA,NA,NA
2016-04-21,3,92.3729306588041,NA,2,11.625,16,NA,NA,NA
2016-04-22,3,96.0566519540133,NA,5,10.5,12,NA,NA,NA
2016-04-23,3,123.22570358776,NA,3,8.875,17,21,NA,NA
2016-04-24,3,153.324122317668,NA,4,5.75,10,21,NA,NA
2016-04-25,3,123.274872525649,NA,8,4.625,10,61,NA,NA
2016-04-26,3,71.8323573128756,NA,7,2.5,7,75,NA,NA
2016-04-27,3,80.8725602170082,NA,7,4.875,8,61,NA,NA
2016-04-28,3,105.706858808087,NA,6,7.5,16,61,NA,NA
2016-04-29,3,82.9419491940788,NA,6,9.75,13,61,NA,NA
2016-04-30,3,134.027286218656,NA,8,8,7,61,NA,NA
2016-05-01,3,223.802785349283,NA,0,10.75,9,NA,Erster Mai,NA
2016-05-02,3,95.4131027318739,NA,1,17.875,6,NA,NA,NA
2016-05-03,3,78.2337652654008,NA,6,11.375,15,61,NA,NA
2016-05-04,3,130.920505347872,NA,1,12.375,10,NA,NA,NA
2016-05-05,3,189.486215784858,NA,0,15.125,13,NA,Christi Himmelfahrt,NA
2016-05-06,3,223.695167377294,NA,0,19,14,NA,NA,Himmelfahrt/Pfingsten
2016-05-07,3,234.423968466887,NA,0,22.125,12,NA,NA,NA
2016-05-08,3,223.450408926695,NA,0,21.375,17,NA,NA,NA
2016-05-09,3,129.465698741399,NA,0,19.875,12,NA,NA,NA
2016-05-10,3,72.9835247548076,NA,0,20.875,14,NA,NA,NA
2016-05-11,3,141.551854340505,NA,0,20.625,15,NA,NA,NA
2016-05-12,3,111.749909512964,NA,0,15.625,17,0,NA,NA
2016-05-13,3,122.600995902318,NA,2,17.5,16,65,NA,NA
2016-05-14,3,222.19069618993,NA,7,10,14,21,NA,NA
2016-05-15,3,233.964586111884,NA,6,9.75,12,61,Pfingstsonntag,NA
2016-05-16,3,243.572747061241,NA,5,11.25,16,NA,Pfingstmontag,NA
2016-05-17,3,155.81645216738,NA,7,10.75,15,21,NA,NA
2016-05-18,3,112.530997859032,NA,5,16.75,7,NA,NA,NA
2016-05-19,3,129.892096900825,NA,2,19.5,10,0,NA,NA
2016-05-20,3,134.003083415072,NA,8,14.75,11,61,NA,NA
2016-05-21,3,175.636694299349,NA,6,19.375,9,21,NA,NA
2016-05-22,3,194.032210815487,NA,1,25,9,NA,NA,NA
2016-05-23,3,138.761811140948,NA,7,15.5,8,21,NA,NA
2016-05-24,3,138.349557509955,NA,8,14.25,10,21,NA,NA
2016-05-25,3,93.5805022963291,NA,7,16.5,6,20,NA,NA
2016-05-26,3,107.902859794621,NA,7,14.375,6,61,NA,NA
2016-05-27,3,155.749888701697,NA,4,15.875,9,61,NA,NA
2016-05-28,3,247.070837260053,NA,2,18.625,11,NA,NA,NA
2016-05-29,3,201.949752631363,NA,6,17,13,21,NA,NA
2016-05-30,3,107.195033511458,NA,4,20.25,17,0,NA,NA
2016-05-31,3,75.1225395305266,NA,1,20.625,13,0,NA,NA
2016-06-01,3,102.647483208157,NA,4,21.75,16,0,NA,NA
2016-06-02,3,81.0016777964952,NA,1,21.5,13,NA,NA,NA
2016-06-03,3,119.434613145659,NA,0,21.875,10,NA,NA,NA
2016-06-04,3,186.288225946355,NA,0,24.5,7,NA,NA,NA
2016-06-05,3,204.02382551188,NA,0,25.25,9,NA,NA,NA
2016-06-06,3,114.794611851092,NA,1,22.875,15,NA,NA,NA
2016-06-07,3,111.50908281886,NA,1,25.375,8,NA,NA,NA
2016-06-08,3,139.4508539836,NA,4,18.875,13,NA,NA,NA
2016-06-09,3,114.020491132883,NA,1,19.5,16,NA,NA,NA
2016-06-10,3,129.407445698529,NA,3,18.125,13,NA,NA,NA
2016-06-11,3,228.439799511311,NA,0,17.375,12,NA,NA,NA
2016-06-12,3,207.792906901658,NA,7,13.875,7,61,NA,NA
2016-06-13,3,141.781000615203,NA,7,15.25,11,63,NA,NA
2016-06-14,3,100.912492228875,NA,7,16.5,8,61,NA,NA
2016-06-15,3,110.978634293169,NA,6,18.25,8,95,NA,NA
2016-06-16,3,86.6321388895877,NA,6,18.25,7,63,NA,NA
2016-06-17,3,111.578949303683,NA,6,18.125,10,21,NA,NA
2016-06-18,3,210.995958062752,1,6,18,12,21,NA,NA
2016-06-19,3,221.472814024848,1,7,16,14,NA,NA,NA
2016-06-20,3,160.366420638134,1,4,20.875,10,61,NA,NA
2016-06-21,3,147.991076622665,1,4,19.875,9,NA,NA,NA
2016-06-22,3,132.946056097799,1,5,22.125,9,61,NA,NA
2016-06-23,3,161.58432145411,1,5,27.875,8,NA,NA,NA
2016-06-24,3,161.274225315318,1,5,24.125,9,NA,NA,NA
2016-06-25,3,330.478660501536,1,7,18.25,14,95,NA,NA
2016-06-26,3,240.674329382729,1,5,19.25,11,0,NA,NA
2016-06-27,3,145.138260293234,NA,7,19.375,10,61,NA,NA
2016-06-28,3,161.869224113387,NA,4,18.375,11,21,NA,NA
2016-06-29,3,138.086225716019,NA,5,18.75,9,21,NA,NA
2016-06-30,3,136.640373498376,NA,7,18.25,9,61,NA,NA
2016-07-01,3,148.845304362305,NA,8,19.25,7,63,NA,NA
2016-07-02,3,235.678451999105,NA,7,15.625,12,61,NA,NA
2016-07-03,3,198.57572478932,NA,4,17.125,12,61,NA,NA
2016-07-04,3,101.501372957599,NA,6,17.25,10,61,NA,NA
2016-07-05,3,139.603404199373,NA,7,17.125,10,95,NA,NA
2016-07-06,3,164.349099555347,NA,5,16.5,22,21,NA,NA
2016-07-08,3,157.876878826052,NA,6,19.125,8,63,NA,NA
2016-07-09,3,246.879387896932,NA,5,19.125,12,NA,NA,NA
2016-07-10,3,216.585703890106,NA,6,24.125,8,NA,NA,NA
2016-07-11,3,179.278876112019,NA,6,20,13,21,NA,NA
2016-07-12,3,170.230875748386,NA,4,19.125,14,95,NA,NA
2016-07-13,3,179.907364672447,NA,6,16.375,6,63,NA,NA
2016-07-14,3,218.801690747843,NA,7,16.375,12,53,NA,NA
2016-07-15,3,188.310124766528,NA,7,17,16,61,NA,NA
2016-07-16,3,223.292333174144,NA,7,18,10,61,NA,NA
2016-07-17,3,240.984092016883,NA,7,17.25,9,61,NA,NA
2016-07-19,3,231.302041791688,NA,6,22.375,12,20,NA,NA
2016-07-20,3,225.94725477004,NA,0,26,9,NA,NA,NA
2016-07-21,3,214.795915124578,NA,3,25.875,8,NA,NA,NA
2016-07-22,3,218.193724524142,NA,3,26,6,21,NA,NA
2016-07-23,3,300.402606623953,NA,3,25.375,9,NA,NA,NA
2016-07-24,3,257.179272866847,NA,0,25.25,10,NA,NA,NA
2016-07-25,3,282.729423408297,NA,4,25.375,7,95,NA,Sommerferien
2016-07-26,3,311.186206266119,NA,3,21.875,9,20,NA,Sommerferien
2016-07-27,3,296.787317629001,NA,4,21.375,6,NA,NA,Sommerferien
2016-07-28,3,339.772120514901,NA,4,21.25,7,20,NA,Sommerferien
2016-07-29,3,313.051127748557,NA,6,21,10,65,NA,Sommerferien
2016-07-30,3,396.978002151989,NA,4,19.625,10,65,NA,Sommerferien
2016-07-31,3,352.721178327364,NA,7,17.375,6,61,NA,Sommerferien
2016-08-01,3,315.867116776854,NA,3,18.5,14,61,NA,Sommerferien
2016-08-02,3,307.195889740818,NA,4,19.75,7,20,NA,Sommerferien
2016-08-03,3,324.063160689359,NA,7,19.375,9,61,NA,Sommerferien
2016-08-04,3,294.953956111065,NA,6,20.375,11,61,NA,Sommerferien
2016-08-05,3,307.366610857395,NA,4,20.5,15,21,NA,Sommerferien
2016-08-06,3,326.032069049756,NA,5,17.5,14,95,NA,Sommerferien
2016-08-07,3,327.052753961083,NA,6,21.125,13,21,NA,Sommerferien
2016-08-08,3,277.881342355861,NA,5,19,18,21,NA,Sommerferien
2016-08-09,3,320.651490164019,NA,5,15.375,18,21,NA,Sommerferien
2016-08-10,3,315.42015433627,NA,4,14.5,15,95,NA,Sommerferien
2016-08-11,3,312.998425205478,NA,7,13.875,9,61,NA,Sommerferien
2016-08-12,3,316.412519279478,NA,7,18.25,12,61,NA,Sommerferien
2016-08-13,3,402.860567190888,NA,7,18.125,12,61,NA,Sommerferien
2016-08-16,3,268.715042972505,NA,2,19.375,10,NA,NA,Sommerferien
2016-08-17,3,274.152347904724,NA,0,19.571428,8,NA,NA,Sommerferien
2016-08-18,3,287.765747135281,NA,3,18.25,9,NA,NA,Sommerferien
2016-08-19,3,264.579771990774,NA,3,20.375,8,NA,NA,Sommerferien
2016-08-20,3,383.298667769012,NA,7,20.25,9,61,NA,Sommerferien
2016-08-21,3,259.585275102001,NA,4,19.875,9,21,NA,Sommerferien
2016-08-22,3,138.3366983689,NA,7,18.375,10,65,NA,Sommerferien
2016-08-23,3,184.170367057689,NA,6,21.75,8,NA,NA,Sommerferien
2016-08-24,3,170.353220830059,NA,0,25.375,6,NA,NA,Sommerferien
2016-08-25,3,181.842118829346,NA,0,28.375,6,NA,NA,Sommerferien
2016-08-26,3,166.402064505158,NA,0,27.75,13,NA,NA,Sommerferien
2016-08-27,3,277.903100318237,NA,0,20.375,8,NA,NA,Sommerferien
2016-08-28,3,256.176762589354,NA,4,21.875,12,63,NA,Sommerferien
2016-08-29,3,136.29657520517,NA,3,18.5,15,21,NA,Sommerferien
2016-08-30,3,160.336321801591,NA,2,20.25,12,NA,NA,Sommerferien
2016-08-31,3,163.49670308802,NA,0,23.125,6,NA,NA,Sommerferien
2016-09-01,3,184.329861039082,NA,5,20.25,13,21,NA,Sommerferien
2016-09-02,3,161.932437682552,NA,4,19.125,8,61,NA,Sommerferien
2016-09-03,3,269.483931194562,NA,5,19.25,12,21,NA,Sommerferien
2016-09-04,3,221.580285871103,NA,6,19.25,8,61,NA,NA
2016-09-05,3,126.457096377826,NA,0,19.125,12,0,NA,NA
2016-09-06,3,122.486688739232,NA,2,21.75,6,NA,NA,NA
2016-09-07,3,125.901174672784,NA,0,23.625,6,NA,NA,NA
2016-09-08,3,123.558512923317,NA,0,25.625,7,NA,NA,NA
2016-09-09,3,152.138133385527,NA,2,21.375,10,0,NA,NA
2016-09-10,3,280.009462399262,NA,0,23.875,6,NA,NA,NA
2016-09-11,3,209.960575918,NA,6,20.875,10,NA,NA,NA
2016-09-12,3,155.471605350608,NA,0,25.375,8,NA,NA,NA
2016-09-13,3,176.251944609301,NA,0,27.875,8,NA,NA,NA
2016-09-14,3,151.863811050942,NA,0,25.25,9,NA,NA,NA
2016-09-15,3,135.288518813294,NA,0,23.75,13,NA,NA,NA
2016-09-16,3,161.752881879896,NA,4,22.75,8,0,NA,NA
2016-09-17,3,215.046440523193,NA,5,18.875,14,NA,NA,NA
2016-09-18,3,197.307853070949,NA,7,16.75,15,21,NA,NA
2016-09-19,3,122.536393643501,NA,7,17,9,NA,NA,NA
2016-09-20,3,131.214401149036,NA,5,17.5,8,NA,NA,NA
2016-09-21,3,118.573978194193,NA,3,18.375,10,NA,NA,NA
2016-09-22,3,121.812793900583,NA,4,18.5,6,NA,NA,NA
2016-09-23,3,114.784833689674,NA,4,18.625,12,21,NA,NA
2016-09-24,3,147.403447349753,NA,0,18.625,6,NA,NA,NA
2016-09-25,3,171.298099810589,NA,0,21.375,8,NA,NA,NA
2016-09-26,3,100.656797037996,NA,4,18.25,6,0,NA,NA
2016-09-27,3,106.824179540477,NA,0,19.875,6,0,NA,NA
2016-09-28,3,108.052540485998,NA,6,19.125,19,NA,NA,NA
2016-09-29,3,113.054146061102,NA,7,17.375,13,61,NA,NA
2016-09-30,3,129.269260103097,NA,6,14,11,61,NA,NA
2016-10-01,3,166.963999835678,NA,3,15.875,6,NA,NA,NA
2016-10-02,3,186.732360367454,NA,3,15.75,7,21,NA,NA
2016-10-03,3,182.443859182106,NA,7,14.375,18,61,Tag der deutschen Einheit,NA
2016-10-04,3,123.415726677241,NA,5,13.25,16,NA,NA,NA
2016-10-05,3,120.624272460905,NA,3,12,19,NA,NA,NA
2016-10-06,3,101.60163656775,NA,7,11.25,17,20,NA,NA
2016-10-07,3,141.93416312528,NA,7,11.125,15,0,NA,NA
2016-10-08,3,159.043461454141,NA,5,11.625,16,NA,NA,NA
2016-10-09,3,181.693182252688,NA,7,9.125,10,61,NA,NA
2016-10-10,3,144.619334839444,NA,7,11.125,10,61,NA,NA
2016-10-11,3,193.457092513929,NA,7,9.875,20,61,NA,NA
2016-10-12,3,159.062487471256,NA,7,9.75,18,63,NA,NA
2016-10-13,3,147.744752027756,NA,6,10.875,15,0,NA,NA
2016-10-14,3,166.32217095808,NA,7,9.125,13,61,NA,NA
2016-10-15,3,189.027358152441,NA,8,8.625,12,61,NA,NA
2016-10-16,3,213.136283121314,NA,8,11.375,6,10,NA,NA
2016-10-17,3,158.15111344134,NA,8,9.75,6,10,NA,Herbstferien
2016-10-18,3,149.45088792686,NA,7,13.25,6,28,NA,Herbstferien
2016-10-19,3,139.392809720067,NA,8,7.625,4,61,NA,Herbstferien
2016-10-20,3,163.589529856023,NA,7,10.125,10,21,NA,Herbstferien
2016-10-21,3,157.154195182157,NA,6,9.875,10,61,NA,Herbstferien
2016-10-22,3,142.628523419571,NA,8,8.125,12,61,NA,Herbstferien
2016-10-23,3,184.302463772913,NA,7,8.625,4,21,NA,Herbstferien
2016-10-24,3,91.661343436281,NA,5,9.25,8,10,NA,Herbstferien
2016-10-25,3,91.4174596798256,NA,5,9,8,0,NA,Herbstferien
2016-10-26,3,124.814994354034,NA,6,7.375,6,10,NA,Herbstferien
2016-10-27,3,81.3083736578224,NA,7,13.375,9,21,NA,Herbstferien
2016-10-28,3,84.2028058990911,NA,6,12.75,15,21,NA,Herbstferien
2016-10-29,3,110.598012441388,NA,4,11.375,16,20,NA,Herbstferien
2016-10-30,3,141.901075742017,NA,4,11,9,5,NA,NA
2016-10-31,3,116.957939230667,NA,7,12.125,6,61,Reformationstag,NA
2016-11-01,3,101.44458467343,NA,6,10.125,12,61,NA,NA
2016-11-02,3,90.8202443873751,NA,4,7.25,13,21,NA,NA
2016-11-03,3,111.819161696001,NA,4,5.875,5,NA,NA,NA
2016-11-04,3,122.555235204681,NA,7,7.875,8,61,NA,NA
2016-11-05,3,115.638311931186,NA,7,5.5,5,61,NA,NA
2016-11-06,3,142.854624136284,NA,7,6.625,6,61,NA,NA
2016-11-07,3,98.4615638799173,NA,7,3.5,14,61,NA,NA
2016-11-08,3,79.8857514598579,NA,7,0.75,14,71,NA,NA
2016-11-09,3,76.8691465964589,NA,0,1.25,4,10,NA,NA
2016-11-10,3,73.253261288051,NA,7,4,8,22,NA,NA
2016-11-11,3,81.1040142115944,NA,4,4.875,10,21,NA,NA
2016-11-12,3,113.479986837697,NA,3,1.625,6,49,NA,NA
2016-11-13,3,155.829169523759,NA,4,1.375,9,5,NA,NA
2016-11-14,3,75.9976345648867,NA,4,2,10,5,NA,NA
2016-11-15,3,84.5049657045271,NA,7,7.75,9,61,NA,NA
2016-11-16,3,93.210451599767,NA,7,8.75,11,61,NA,NA
2016-11-17,3,106.092674322495,NA,6,7.75,9,21,NA,NA
2016-11-18,3,64.3170726423712,NA,4,7.25,13,21,NA,NA
2016-11-19,3,116.829845405325,NA,6,6.625,11,21,NA,NA
2016-11-20,3,142.385019678959,NA,6,6.375,12,63,NA,NA
2016-11-21,3,98.333606595868,NA,7,11.5,6,61,NA,NA
2016-11-22,3,101.236985727754,NA,7,12.125,7,NA,NA,NA
2016-11-23,3,91.490933306852,NA,7,10,5,10,NA,NA
2016-11-24,3,92.4017737531051,NA,0,4.5,8,10,NA,NA
2016-11-25,3,100.690163238234,NA,7,4,4,45,NA,NA
2016-11-26,3,129.982834329394,NA,7,5.875,10,61,NA,NA
2016-11-27,3,157.081764001948,NA,0,5.625,9,5,NA,NA
2016-11-28,3,93.4531134753644,NA,1,2.875,11,NA,NA,NA
2016-11-29,3,89.3040391726829,NA,3,3,9,10,NA,NA
2016-11-30,3,85.4312169839517,NA,7,6.25,12,61,NA,NA
2016-12-01,3,85.9494985489893,NA,8,8.5,19,61,NA,NA
2016-12-02,3,77.2714433251357,NA,0,3.625,8,0,NA,NA
2016-12-03,3,106.214827776906,NA,4,-0.75,6,49,NA,NA
2016-12-04,3,125.514576263244,NA,8,4.125,6,NA,NA,NA
2016-12-05,3,95.5090556206996,NA,7,3,7,NA,NA,NA
2016-12-06,3,70.1343151458493,NA,7,6.25,5,61,NA,NA
2016-12-07,3,85.2212886860415,NA,7,4.5,10,61,NA,NA
2016-12-08,3,85.9084157115656,NA,8,8.625,12,10,NA,NA
2016-12-09,3,81.3562481298833,NA,7,8.875,13,20,NA,NA
2016-12-10,3,101.293319783939,NA,7,9.5,10,61,NA,NA
2016-12-11,3,176.390387266873,NA,NA,NA,NA,NA,NA,NA
2016-12-12,3,77.6737672684405,NA,7,4.875,4,61,NA,NA
2016-12-13,3,96.7761934509133,NA,7,6.285714,5,10,NA,NA
2016-12-14,3,37.7392454247434,NA,7,4.625,6,45,NA,NA
2016-12-15,3,73.6976971614453,NA,7,0,8,49,NA,NA
2016-12-16,3,81.0877267943151,NA,8,-1,5,10,NA,NA
2016-12-18,3,174.728998356701,NA,7,7,8,0,NA,NA
2016-12-19,3,86.5548623487554,NA,8,5.75,4,0,NA,NA
2016-12-20,3,62.3552365841189,NA,8,1.5,7,10,NA,NA
2016-12-21,3,101.434261871418,NA,6,3.625,10,10,NA,NA
2016-12-22,3,74.3581509870598,NA,7,5.25,8,61,NA,NA
2016-12-23,3,100.734575177249,NA,7,6.375,9,10,NA,Weihnachtsferien
2016-12-24,3,77.6179363690156,NA,6,6.125,14,95,NA,Weihnachtsferien
2016-12-27,3,127.178228446889,NA,6,8.25,21,NA,NA,Weihnachtsferien
2016-12-28,3,137.541974900339,NA,4,7.125,12,0,NA,Weihnachtsferien
2016-12-29,3,128.192786610977,NA,3,3.75,11,10,NA,Weihnachtsferien
2016-12-30,3,131.355693828947,NA,4,1.75,10,10,NA,Weihnachtsferien
2016-12-31,3,158.239302804042,NA,7,4.875,13,28,NA,Weihnachtsferien
2017-01-02,3,93.0351063272558,NA,3,1.625,8,0,NA,Weihnachtsferien
2017-01-03,3,80.7863564731785,NA,7,6,16,61,NA,Weihnachtsferien
2017-01-04,3,78.2861734025078,NA,4,4,19,20,NA,Weihnachtsferien
2017-01-05,3,106.740128482748,NA,4,-2.875,15,0,NA,Weihnachtsferien
2017-01-06,3,65.3687307096755,NA,1,-4.25,6,NA,NA,Weihnachtsferien
2017-01-07,3,75.5002630311797,NA,8,-0.5,11,71,NA,NA
2017-01-08,3,131.287627179758,NA,8,2.25,4,10,NA,NA
2017-01-09,3,73.1420980887895,NA,8,2.5,6,20,NA,NA
2017-01-10,3,70.6114048326199,NA,7,2.625,9,10,NA,NA
2017-01-11,3,62.0305965135655,NA,7,4.625,15,61,NA,NA
2017-01-12,3,85.5837742718517,NA,4,4.5,16,61,NA,NA
2017-01-13,3,79.7615363372838,NA,3,3.125,7,61,NA,NA
2017-01-14,3,92.8889849290192,NA,2,1.75,10,61,NA,NA
2017-01-15,3,128.991720245868,NA,5,1.375,10,71,NA,NA
2017-01-16,3,88.4798588855233,NA,0,0.25,9,0,NA,NA
2017-01-17,3,77.108394146931,NA,7,0.5,4,10,NA,NA
2017-01-18,3,71.9438809937912,NA,7,0.125,8,20,NA,NA
2017-01-19,3,80.7312120582498,NA,8,1.5,8,61,NA,NA
2017-01-20,3,75.0514615596861,NA,8,3.625,5,21,NA,NA
2017-01-21,3,90.1864250970913,NA,7,5.75,5,10,NA,NA
2017-01-22,3,147.203478885503,NA,8,1.375,5,10,NA,NA
2017-01-23,3,75.9711931108962,NA,7,1.125,8,10,NA,NA
2017-01-24,3,71.6836626592104,NA,7,1.875,8,45,NA,NA
2017-01-25,3,63.1089282766633,NA,7,-1.25,6,49,NA,NA
2017-01-26,3,57.7648589403956,NA,6,1,7,10,NA,NA
2017-01-27,3,88.9693164758223,NA,0,2.142857,7,5,NA,NA
2017-01-28,3,109.069741792424,NA,1,2.875,5,5,NA,NA
2017-01-29,3,137.21086624229,NA,7,4.75,8,61,NA,NA
2017-01-30,3,87.292602098661,NA,7,2.625,13,61,NA,NA
2017-01-31,3,97.6009704783781,NA,7,3.125,15,10,NA,NA
2017-02-01,3,58.2224524882749,NA,7,1.125,8,20,NA,NA
2017-02-02,3,54.3967685635611,NA,7,1.75,6,61,NA,NA
2017-02-03,3,83.3749446533499,NA,7,1.625,6,45,NA,NA
2017-02-04,3,97.3650366684813,NA,7,5.75,6,61,NA,NA
2017-02-05,3,126.842276780996,NA,8,2,10,61,NA,NA
2017-02-06,3,91.3622676641499,NA,7,2.5,12,61,NA,NA
2017-02-07,3,89.252680922547,NA,7,0,12,77,NA,NA
2017-02-08,3,100.810504587999,NA,8,-2,8,77,NA,NA
2017-02-09,3,107.639984783785,NA,8,-2.125,11,22,NA,NA
2017-02-10,3,90.3208657475892,NA,7,-1.75,16,10,NA,NA
2017-02-11,3,107.677440690871,NA,7,0,17,0,NA,NA
2017-02-12,3,132.993031450996,NA,8,0.375,17,10,NA,NA
2017-02-13,3,78.6151404289983,NA,0,-0.25,10,10,NA,NA
2017-02-14,3,74.0592957059607,NA,2,-0.75,8,49,NA,NA
2017-02-15,3,98.7987630293648,NA,0,5.875,4,5,NA,NA
2017-02-16,3,88.6343385040749,NA,7,6.25,10,61,NA,NA
2017-02-17,3,72.4603237114376,NA,7,6,9,61,NA,NA
2017-02-18,3,110.173674444994,NA,7,4.625,12,20,NA,NA
2017-02-19,3,143.24278246555,NA,7,5.625,8,61,NA,NA
2017-02-20,3,71.0356451081313,NA,7,8,16,61,NA,NA
2017-02-21,3,73.4145321399375,NA,6,7.625,18,NA,NA,NA
2017-02-22,3,71.2165459705098,NA,6,7.375,20,61,NA,NA
2017-02-23,3,64.732366279063,NA,7,4.375,22,63,NA,NA
2017-02-24,3,99.2841701711762,NA,1,4.125,15,21,NA,NA
2017-02-25,3,114.169995993508,NA,7,3.375,12,61,NA,NA
2017-02-26,3,158.09736357214,NA,7,7.5,11,61,NA,NA
2017-02-27,3,84.7166976739322,NA,8,10.75,11,NA,NA,NA
2017-02-28,3,55.6773803478843,NA,6,6,15,21,NA,NA
2017-03-01,3,81.196753748226,NA,6,5,14,63,NA,NA
2017-03-02,3,93.1703797209382,NA,3,6.5,16,21,NA,NA
2017-03-03,3,102.152065009225,NA,2,8.375,10,0,NA,NA
2017-03-04,3,106.326572981857,NA,6,9.125,5,5,NA,NA
2017-03-05,3,135.958950858257,NA,7,7.375,12,61,NA,NA
2017-03-06,3,86.9960424642728,NA,8,3.75,17,0,NA,NA
2017-03-07,3,83.4283849697076,NA,7,1.75,7,20,NA,NA
2017-03-08,3,82.5934194590142,NA,6,5.75,9,61,NA,NA
2017-03-09,3,71.3137895523492,NA,7,7.375,8,21,NA,NA
2017-03-10,3,85.9999360805292,NA,4,8.75,16,0,NA,NA
2017-03-11,3,108.418382637731,NA,2,7.75,9,0,NA,NA
